date,open,max,min,close,volume,spread
2026-08-25,1120.0,1215.0,1120.0,1215.0,5250848,70.0
2026-08-26,1195.0,1210.0,1150.0,1195.0,3093732,-20.0
2026-08-27,1210.0,1310.0,1190.0,1310.0,6206231,115.0
2026-08-28,1275.0,1300.0,1250.0,1265.0,4224888,-45.0
2026-08-31,1240.0,1240.0,1140.0,1175.0,3492957,-90.0
2026-09-01,1175.0,1200.0,1150.0,1175.0,2309421,0.0
2026-09-02,1165.0,1285.0,1155.0,1265.0,4591240,90.0
2026-09-03,1285.0,1310.0,1185.0,1185.0,4551450,-80.0
2026-09-04,1255.0,1300.0,1170.0,1300.0,5561008,115.0
2026-09-07,1390.0,1410.0,1205.0,1240.0,8775069,-60.0
2026-09-08,1240.0,1285.0,1205.0,1225.0,4527634,-15.0
2026-09-09,1255.0,1345.0,1240.0,1345.0,6087009,120.0
2026-09-10,1320.0,1340.0,1280.0,1300.0,4932329,-45.0
2026-09-11,1270.0,1365.0,1230.0,1330.0,5053896,30.0
2026-09-14,1295.0,1295.0,1205.0,1235.0,6220878,-95.0
2026-09-15,1245.0,1260.0,1200.0,1220.0,973745,-15.0
2026-09-16,1230.0,1300.0,1230.0,1300.0,1197638,80.0
2026-09-17,1330.0,1360.0,1285.0,1300.0,1360555,0.0
2026-09-18,1350.0,1430.0,1330.0,1430.0,2477151,130.0
