date,open,max,min,close,volume,spread
2026-07-13,1280.0,1335.0,1265.0,1270.0,25734524,55.0
2026-07-14,1290.0,1305.0,1170.0,1290.0,23037416,20.0
2026-07-15,1350.0,1415.0,1305.0,1415.0,19358308,125.0
2026-07-16,1405.0,1415.0,1275.0,1275.0,19445905,-140.0
2026-07-17,1155.0,1220.0,1150.0,1150.0,16446877,-125.0
2026-07-20,1130.0,1165.0,1090.0,1105.0,18077328,-45.0
2026-07-21,1165.0,1210.0,1145.0,1190.0,16995210,85.0
2026-07-22,1255.0,1305.0,1215.0,1305.0,17115866,115.0
2026-07-23,1280.0,1310.0,1175.0,1230.0,19046443,-75.0
2026-07-24,1215.0,1230.0,1110.0,1110.0,11188398,-120.0
2026-07-27,1090.0,1110.0,1045.0,1075.0,12128251,-35.0
2026-07-28,996.0,1045.0,973.0,976.0,15703363,-99.0
2026-07-29,994.0,995.0,879.0,879.0,13363060,-97.0
2026-07-30,817.0,954.0,792.0,837.0,40319290,-42.0
2026-07-31,920.0,920.0,920.0,920.0,1729841,83.0
2026-08-03,945.0,998.0,940.0,953.0,6123162,33.0
2026-08-04,1020.0,1045.0,978.0,1045.0,5508466,92.0
2026-08-05,1140.0,1145.0,1055.0,1060.0,5440142,15.0
2026-08-06,1060.0,1130.0,1015.0,1105.0,3733233,45.0
2026-08-07,1125.0,1125.0,1050.0,1080.0,4069277,-25.0
2026-08-10,1100.0,1180.0,1080.0,1130.0,3375300,50.0
2026-08-11,1115.0,1160.0,1100.0,1150.0,2577232,20.0
2026-08-12,1170.0,1265.0,1130.0,1265.0,12966970,115.0
2026-08-13,1295.0,1300.0,1215.0,1215.0,19000379,-50.0
2026-08-14,1235.0,1335.0,1205.0,1305.0,23319261,90.0
2026-08-17,1310.0,1380.0,1295.0,1295.0,19223157,-10.0
2026-08-18,1320.0,1355.0,1245.0,1245.0,10339787,-50.0
