date,open,max,min,close,volume,spread
2026-08-13,166.0,168.0,159.0,160.0,3178717,-2.5
2026-08-14,158.0,158.5,153.5,155.0,1057774,-5.0
2026-08-17,154.5,165.0,150.0,163.5,1402044,8.5
2026-08-18,160.0,165.0,150.0,150.0,1613102,-13.5
2026-08-19,143.5,155.0,143.5,152.5,908943,2.5
2026-08-20,152.5,156.5,149.0,154.0,804869,0.0
2026-08-21,156.0,157.0,152.0,153.0,841051,-1.0
2026-08-24,154.0,156.0,147.0,147.5,848173,-5.5
2026-08-25,147.0,162.0,140.0,162.0,1689243,14.5
2026-08-26,163.5,178.0,160.0,178.0,10358762,16.0
2026-08-27,184.5,195.5,175.0,195.5,11394008,17.5
2026-08-28,195.0,199.0,183.0,190.0,11244708,-5.5
2026-08-31,187.5,209.0,187.5,209.0,9149573,19.0
2026-09-01,229.0,229.5,225.0,229.5,2057908,20.5
2026-09-02,227.0,241.5,215.5,218.0,17559055,-11.5
2026-09-03,220.0,229.5,200.5,204.5,2698705,-13.5
2026-09-04,214.0,224.5,199.0,224.5,1795882,20.0
