date,open,max,min,close,volume,spread
2026-08-21,0.0,0.0,0.0,0.0,0,0.0
2026-08-24,0.0,0.0,0.0,0.0,0,0.0
2026-08-25,0.0,0.0,0.0,0.0,0,0.0
2026-08-26,0.0,0.0,0.0,0.0,0,0.0
2026-08-27,0.0,0.0,0.0,0.0,0,0.0
2026-08-28,6.15,6.3,6.15,6.3,2000,-0.6
2026-08-31,0.0,0.0,0.0,0.0,0,0.0
2026-09-01,6.85,6.85,6.85,6.85,3000,0.55
2026-09-02,6.35,6.35,6.35,6.35,1000,-0.5
2026-09-03,7.75,7.75,7.75,7.75,1000,1.4
2026-09-04,8.9,8.9,8.9,8.9,1000,1.15
2026-09-07,10.2,10.2,10.2,10.2,1000,1.3
2026-09-08,11.6,11.6,11.6,11.6,1000,1.4
2026-09-09,13.1,13.1,13.1,13.1,1000,1.5
2026-09-10,14.7,14.7,14.7,14.7,1000,1.6
2026-09-11,0.0,0.0,0.0,0.0,0,0.0
