date,open,max,min,close,volume,spread
2026-07-27,125.5,133.5,125.0,132.0,2941939,-3.0
2026-07-28,126.5,126.5,119.5,119.5,2878867,-12.5
2026-07-29,113.0,117.0,108.0,109.0,3096146,-10.5
2026-07-30,105.0,113.5,100.0,101.0,3057802,-8.0
2026-07-31,111.0,111.0,110.5,111.0,479270,10.0
2026-08-03,116.0,122.0,116.0,122.0,1146472,11.0
2026-08-04,127.0,134.0,121.5,134.0,3970954,12.0
2026-08-05,147.0,147.0,124.5,124.5,10162783,-9.5
2026-08-06,121.5,127.5,119.0,123.0,5543317,-1.5
2026-08-07,123.5,134.5,121.0,123.5,6906568,0.5
2026-08-10,122.0,130.5,122.0,125.0,3938079,1.5
2026-08-11,131.5,137.5,131.0,135.0,15482436,10.0
2026-08-12,136.0,148.5,136.0,148.5,15276518,13.5
2026-08-13,157.5,163.0,148.5,163.0,24391639,14.5
2026-08-14,167.0,179.0,166.0,170.5,27837457,7.5
2026-08-17,170.5,170.5,157.5,169.0,2941351,-1.5
2026-08-18,175.5,184.0,174.0,182.5,4268683,13.5
2026-08-19,172.5,181.0,171.0,180.0,2523432,-2.5
2026-08-20,180.5,187.0,170.0,176.0,1412517,-4.0
2026-08-21,177.0,177.0,170.0,174.5,1423925,-1.5
2026-08-24,172.0,173.0,158.0,159.5,2247450,-15.0
