date,open,max,min,close,volume,spread
2026-08-12,546.0,584.0,535.0,578.0,2755054,40.0
2026-08-13,585.0,635.0,572.0,629.0,6207058,51.0
2026-08-14,623.0,642.0,608.0,615.0,4503598,-14.0
2026-08-17,630.0,676.0,625.0,676.0,6365961,61.0
2026-08-18,676.0,695.0,669.0,685.0,5616144,9.0
2026-08-19,655.0,705.0,651.0,657.0,4958403,-28.0
2026-08-20,665.0,673.0,628.0,650.0,2743040,-7.0
2026-08-21,653.0,660.0,628.0,652.0,2080079,2.0
2026-08-24,670.0,707.0,656.0,657.0,4085580,5.0
2026-08-25,650.0,692.0,638.0,690.0,2387242,33.0
2026-08-26,690.0,759.0,690.0,759.0,9354491,69.0
2026-08-27,793.0,834.0,792.0,834.0,8600439,75.0
2026-08-28,840.0,917.0,831.0,917.0,14487914,83.0
2026-08-31,916.0,1005.0,915.0,1005.0,11110178,88.0
2026-09-01,1005.0,1090.0,993.0,1005.0,13040049,0.0
2026-09-02,970.0,1070.0,970.0,1050.0,2423763,45.0
