date,open,max,min,close,volume,spread
2026-08-06,0.18,0.18,0.18,0.18,1000,0.01
2026-08-07,0.0,0.0,0.0,0.0,0,0.0
2026-08-10,0.11,0.11,0.11,0.11,33000,0.01
2026-08-11,0.1,0.1,0.1,0.1,20000,-0.01
2026-08-12,0.1,0.12,0.1,0.12,1476000,0.02
2026-08-13,0.0,0.0,0.0,0.0,0,0.0
2026-08-14,0.15,0.28,0.15,0.28,806000,0.16
2026-08-17,0.6,0.65,0.6,0.65,301000,0.37
2026-08-18,0.75,1.45,0.74,1.45,773000,0.8
2026-08-19,1.45,1.96,1.16,1.74,196000,0.29
2026-08-20,1.85,1.9,1.68,1.9,41000,0.16
2026-08-21,1.9,3.01,1.9,2.99,447000,1.09
2026-08-24,3.15,4.28,3.15,4.28,43000,1.29
2026-08-25,5.4,5.45,4.15,5.0,148000,0.72
2026-08-26,6.4,6.5,6.0,6.5,80000,1.5
2026-08-27,7.5,8.2,7.5,8.2,32000,1.7
