date,open,max,min,close,volume,spread
2026-08-12,332.0,338.0,324.0,330.0,10752399,-4.0
2026-08-13,333.5,341.0,324.5,325.0,13720708,-5.0
2026-08-14,327.5,346.5,318.0,325.0,18546318,0.0
2026-08-17,299.5,301.0,292.5,292.5,13787665,-32.5
2026-08-18,291.0,321.5,288.0,306.5,26946596,14.0
2026-08-19,296.0,306.5,294.0,299.0,11900457,-7.5
2026-08-20,321.0,328.5,294.5,303.5,28742665,4.5
2026-08-21,304.0,316.0,298.5,306.5,14028481,3.0
2026-08-24,302.0,312.5,299.0,302.5,6455361,-4.0
2026-08-25,299.0,311.0,289.0,311.0,9705517,8.5
2026-08-26,308.0,340.0,305.0,333.5,20175413,22.5
2026-08-27,335.0,362.5,331.0,351.0,21297662,17.5
2026-08-28,352.0,386.0,350.0,386.0,29583730,35.0
2026-08-31,390.5,424.5,388.5,422.5,42286849,36.5
2026-09-01,422.5,431.0,412.0,421.5,22315773,-1.0
2026-09-02,418.0,430.0,413.0,419.5,3821012,-2.0
2026-09-03,420.0,424.0,393.0,400.0,4738737,-19.5
2026-09-04,420.0,430.0,403.0,430.0,4976882,30.0
2026-09-07,448.0,472.5,436.0,469.5,4790471,39.5
2026-09-08,474.0,482.5,456.0,475.0,3580084,5.5
2026-09-09,471.0,487.0,471.0,478.5,2497539,3.5
2026-09-10,481.0,494.0,476.0,488.0,3168500,9.5
2026-09-11,472.0,496.0,463.0,463.5,15478166,-24.5
2026-09-14,440.0,447.5,417.5,429.5,17670498,-34.0
2026-09-15,429.0,430.5,407.0,408.5,8081294,-21.0
2026-09-16,417.0,436.0,410.5,424.0,13043220,15.5
2026-09-17,429.0,445.0,423.0,429.0,13060902,5.0
2026-09-18,440.0,444.5,418.5,444.5,13851295,15.5
2026-09-21,451.5,456.0,432.0,443.0,10028683,-1.5
2026-09-22,465.0,487.0,459.0,487.0,17275373,44.0
2026-09-23,486.0,486.0,463.0,472.0,17905476,-15.0
2026-09-24,462.5,464.5,442.0,449.0,14758939,-23.0
