date,open,max,min,close,volume,spread
2026-07-17,2.5,2.79,2.5,2.79,37000,-0.06
2026-07-20,2.47,2.76,2.47,2.75,28000,-0.04
2026-07-21,2.98,2.98,2.46,2.92,9000,0.17
2026-07-22,2.62,3.21,2.61,3.18,13000,0.26
2026-07-23,3.17,3.17,3.17,3.17,1000,-0.01
2026-07-24,3.15,3.15,3.15,3.15,1000,-0.02
2026-07-27,3.03,3.03,3.03,3.03,1000,-0.12
2026-07-28,0.0,0.0,0.0,0.0,0,0.0
2026-07-29,0.0,0.0,0.0,0.0,0,0.0
2026-07-30,2.7,2.7,2.7,2.7,1000,0.0
2026-07-31,0.0,0.0,0.0,0.0,0,0.0
2026-08-03,2.56,2.56,2.3,2.3,2000,0.0
2026-08-04,2.08,2.08,2.08,2.08,1000,-0.22
2026-08-05,1.85,1.85,1.85,1.85,16000,-0.23
2026-08-06,1.63,1.63,1.63,1.63,13000,-0.22
2026-08-07,1.39,1.39,1.39,1.39,3000,-0.24
2026-08-10,1.17,1.17,1.17,1.17,6000,-0.22
2026-08-11,1.16,1.16,1.1,1.15,14000,-0.02
2026-08-12,0.0,0.0,0.0,0.0,0,0.0
2026-08-13,0.0,0.0,0.0,0.0,0,0.0
2026-08-14,0.0,0.0,0.0,0.0,0,0.0
2026-08-17,0.0,0.0,0.0,0.0,0,0.0
2026-08-18,1.25,1.25,1.25,1.25,7000,0.0
